customer_id,total_revenue,avg_monthly_revenue,months_active,churned,contract,engagement_score,segment,segment_name
8990-ZXLSU,621.4499999999999,69.05,9,0,Month-to-month,Medium,1,At-Risk Loyalists
8992-CEUEN,18.85,18.85,1,0,Month-to-month,Low,0,Champions
8992-JQYUN,50.35,50.35,1,1,Month-to-month,Medium,0,Champions
8992-OBVDG,1294.6499999999999,61.64999999999999,21,0,Month-to-month,Medium,1,At-Risk Loyalists
8992-VONJD,728.0,56.0,13,0,Month-to-month,Medium,0,Champions
8993-IZEUX,484.05000000000007,69.15,7,0,Month-to-month,Medium,1,At-Risk Loyalists
8993-PHFWD,75.75,25.25,3,1,Month-to-month,Low,0,Champions
8996-ZROXE,3049.5,53.5,57,0,One year,Medium,2,Price-Sensitive
8999-BOHSE,986.7,89.7,11,1,Month-to-month,High,1,At-Risk Loyalists
8999-EXMNO,382.84999999999997,20.15,19,0,Two year,Low,0,Champions
8999-XXGNS,7614.0,105.75,72,0,One year,High,3,New & Unstable
8999-YPYBV,3795.7499999999995,84.35,45,0,Two year,High,3,New & Unstable
9000-PLFUZ,2967.0,49.45,60,0,Two year,Medium,2,Price-Sensitive
9003-CPATH,3355.8,79.9,42,0,Month-to-month,High,3,New & Unstable
9013-AQORL,2186.3999999999996,45.54999999999999,48,0,Month-to-month,Medium,2,Price-Sensitive
9018-PCIOK,3561.25,64.75,55,0,Two year,Medium,2,Price-Sensitive
9019-QVLZD,79.55,79.55,1,1,Month-to-month,High,1,At-Risk Loyalists
9025-AOMKI,561.3,93.55,6,1,Month-to-month,High,1,At-Risk Loyalists
9025-ZRPVR,170.54999999999998,18.95,9,1,Month-to-month,Low,0,Champions
9026-LHEVG,366.75,40.75,9,0,Month-to-month,Medium,0,Champions
9026-RNUJS,251.75,50.35,5,1,Month-to-month,Medium,0,Champions
9027-TMATR,3388.4,78.8,43,0,Two year,High,3,New & Unstable
9027-YFHQJ,175.35,25.05,7,0,Month-to-month,Low,0,Champions
9028-LIHRP,7114.2,100.2,71,0,Two year,High,3,New & Unstable
9029-FEGVJ,2537.6,79.3,32,0,Month-to-month,High,1,At-Risk Loyalists
9030-QGZNL,166.8,20.85,8,0,Two year,Low,0,Champions
9031-ZVQPT,7790.400000000001,108.2,72,0,Two year,High,3,New & Unstable
9033-EOXWV,888.5999999999999,74.05,12,1,One year,High,1,At-Risk Loyalists
9036-CSKBW,5479.95,107.45,51,0,One year,High,3,New & Unstable
9039-RBEEE,1909.0500000000002,48.95,39,1,Month-to-month,Medium,2,Price-Sensitive
9039-ZVJDC,57.300000000000004,19.1,3,0,Month-to-month,Low,0,Champions
9040-KZVWO,1963.0,75.5,26,0,One year,High,1,At-Risk Loyalists
9046-DQMTP,726.25,20.75,35,0,Month-to-month,Low,2,Price-Sensitive
9046-JBFWA,517.05,19.15,27,0,Month-to-month,Low,0,Champions
9048-JVYVF,208.04999999999998,69.35,3,1,Month-to-month,Medium,1,At-Risk Loyalists
9050-IKDZA,163.0,81.5,2,0,Month-to-month,High,1,At-Risk Loyalists
9050-QLROH,1632.6000000000001,90.7,18,1,Month-to-month,High,1,At-Risk Loyalists
9052-DHNKM,1600.3,61.55,26,0,One year,Medium,1,At-Risk Loyalists
9052-VKDUW,7111.0,109.4,65,0,Month-to-month,High,3,New & Unstable
9053-EJUNL,3657.2000000000003,89.2,41,0,Month-to-month,High,3,New & Unstable
9053-JZFKV,7785.400000000001,116.2,67,1,Two year,High,3,New & Unstable
9054-FOWNV,1952.5,88.75,22,0,Month-to-month,High,1,At-Risk Loyalists
9055-MOJJJ,4211.2,65.8,64,0,One year,Medium,3,New & Unstable
9057-MSWCO,830.25,30.75,27,1,Month-to-month,Low,0,Champions
9057-SIHCH,289.79999999999995,96.59999999999998,3,1,Month-to-month,High,1,At-Risk Loyalists
9058-CBREO,50.55,50.55,1,1,Month-to-month,Medium,0,Champions
9058-HRZSV,6136.0,94.4,65,0,Month-to-month,High,3,New & Unstable
9058-MJLZC,2270.3999999999996,94.59999999999998,24,0,Month-to-month,High,1,At-Risk Loyalists
9060-HJJRW,2876.4,56.4,51,0,One year,Medium,2,Price-Sensitive
9061-TIHDA,1238.25,95.25,13,1,Month-to-month,High,1,At-Risk Loyalists
9063-ZGTUY,1183.3999999999999,19.4,61,1,Month-to-month,Low,2,Price-Sensitive
9065-ZCPQX,5677.2,78.85,72,0,Two year,High,3,New & Unstable
9066-QRSDU,1814.7,26.3,69,0,One year,Low,2,Price-Sensitive
9067-SQTNS,906.4000000000001,20.6,44,0,One year,Low,2,Price-Sensitive
9067-YGSCA,1823.5,26.05,70,0,One year,Low,2,Price-Sensitive
9068-FHQHD,806.0,20.15,40,0,Two year,Low,2,Price-Sensitive
9068-VPWQQ,4596.349999999999,75.35,61,0,Two year,High,3,New & Unstable
9069-LGEUL,1378.8500000000001,59.95,23,0,Month-to-month,Medium,1,At-Risk Loyalists
9070-BCKQP,7930.8,110.15,72,0,Two year,High,3,New & Unstable
9073-ZZIAY,5338.2,86.1,62,0,Two year,High,3,New & Unstable
9074-KGVOX,1972.5000000000002,39.45,50,0,Month-to-month,Low,2,Price-Sensitive
9076-AXYIK,6534.4,102.1,64,0,Two year,High,3,New & Unstable
9079-LWTFD,4735.25,100.75,47,0,Month-to-month,High,3,New & Unstable
9079-YEXQJ,5999.4,111.1,54,1,Month-to-month,High,3,New & Unstable
9081-WWXKP,951.75,20.25,47,0,Two year,Low,2,Price-Sensitive
9084-OAYKL,1206.4,20.8,58,0,Two year,Low,2,Price-Sensitive
9086-YJYXS,2624.8,77.2,34,0,One year,High,1,At-Risk Loyalists
9087-EYCPR,1500.0,25.0,60,0,Two year,Low,2,Price-Sensitive
9089-UOWJG,700.2,58.35,12,0,Month-to-month,Medium,1,At-Risk Loyalists
9090-SGQXL,7160.4,105.3,68,1,Month-to-month,High,3,New & Unstable
9091-WTUUY,4432.0,69.25,64,0,Two year,Medium,3,New & Unstable
9092-GDZKO,546.7,24.85,22,0,Month-to-month,Low,0,Champions
9093-FPDLG,1036.2,94.2,11,0,Month-to-month,High,1,At-Risk Loyalists
9094-AZPHK,1502.25,100.15,15,0,Month-to-month,High,1,At-Risk Loyalists
9095-HFAFX,405.0,81.0,5,1,Month-to-month,High,1,At-Risk Loyalists
9097-ZUBYC,683.1999999999999,48.8,14,0,Month-to-month,Medium,0,Champions
9099-FTUHS,1251.2,54.4,23,0,Month-to-month,Medium,1,At-Risk Loyalists
9101-BWFSS,5427.5,108.55,50,1,One year,High,3,New & Unstable
9101-NTIXF,38.8,19.4,2,0,Month-to-month,Low,0,Champions
9102-IAYHT,1452.65,85.45,17,1,Month-to-month,High,1,At-Risk Loyalists
9102-OXKFY,3194.85,54.15,59,0,Two year,Medium,2,Price-Sensitive
9103-CXVOK,19.75,19.75,1,0,Month-to-month,Low,0,Champions
9103-TCIHJ,835.5,55.7,15,1,Month-to-month,Medium,0,Champions
9107-UKCKY,4867.8,79.8,61,0,One year,High,3,New & Unstable
9108-EJFJP,53.55,53.55,1,0,Month-to-month,Medium,0,Champions
9108-EQPNQ,261.0,26.1,10,0,Two year,Low,0,Champions
9110-HSGTV,5689.05,82.45,69,0,Two year,High,3,New & Unstable
9112-WSNPU,2469.25,70.55,35,0,Month-to-month,High,1,At-Risk Loyalists
9114-AAFQH,3151.2000000000003,65.65,48,0,One year,Medium,2,Price-Sensitive
9114-DPSIA,5832.0,81.0,72,0,Two year,High,3,New & Unstable
9114-VEPUF,5958.2,96.1,62,0,One year,High,3,New & Unstable
9115-YQHGA,2044.0,51.1,40,0,Month-to-month,Medium,2,Price-Sensitive
9117-SHLZX,45.7,45.7,1,1,Month-to-month,Medium,0,Champions
9121-PHQSR,1360.8,85.05,16,0,Month-to-month,High,1,At-Risk Loyalists
9122-UMROB,20.3,20.3,1,0,Month-to-month,Low,0,Champions
9124-LHCJQ,85.45,85.45,1,1,Month-to-month,High,1,At-Risk Loyalists
9127-FHJBZ,8208.0,114.0,72,0,Two year,High,3,New & Unstable
9127-QRZMH,2633.4,59.85,44,0,One year,Medium,2,Price-Sensitive
9128-CPXKI,5652.2,95.8,59,0,Two year,High,3,New & Unstable
9129-UXERG,1864.8,103.6,18,0,Month-to-month,High,1,At-Risk Loyalists
9133-AYJZG,2270.1,98.7,23,0,Month-to-month,High,1,At-Risk Loyalists
9134-CEQMF,626.5,89.5,7,1,Month-to-month,High,1,At-Risk Loyalists
9134-WYRVP,4403.849999999999,86.35,51,0,One year,High,3,New & Unstable
9135-HSWOC,1260.8,19.7,64,0,Two year,Low,2,Price-Sensitive
9135-MGVPY,5844.3,84.7,69,0,Two year,High,3,New & Unstable
9136-ALYBR,24.45,24.45,1,1,Month-to-month,Low,0,Champions
9137-NOQKA,38.4,19.2,2,0,Month-to-month,Low,0,Champions
9137-UIYPG,3741.5,106.9,35,0,Month-to-month,High,3,New & Unstable
9138-EFSMO,2052.7000000000003,78.95000000000002,26,0,One year,High,1,At-Risk Loyalists
9139-TWBAS,1244.1000000000001,47.85000000000001,26,0,One year,Medium,0,Champions
9139-WQQDY,4922.05,100.45,49,1,One year,High,3,New & Unstable
9140-CZQZZ,5412.799999999999,79.6,68,0,Two year,High,3,New & Unstable
9142-KZXOP,3029.3999999999996,68.85,44,0,Month-to-month,Medium,2,Price-Sensitive
9142-XMYJH,561.1500000000001,19.35,29,0,Month-to-month,Low,0,Champions
9143-CANJF,1323.6,55.15,24,0,Month-to-month,Medium,1,At-Risk Loyalists
9146-JRIOX,357.7,25.55,14,0,Month-to-month,Low,0,Champions
9150-HEPMB,2951.2000000000003,52.7,56,0,One year,Medium,2,Price-Sensitive
9150-KPBJQ,117.89999999999999,19.65,6,0,Two year,Low,0,Champions
9152-AMKAK,481.5,80.25,6,0,Two year,High,1,At-Risk Loyalists
9153-BTBVV,1775.0,25.0,71,0,Two year,Low,2,Price-Sensitive
9154-QDGTH,4484.9,104.3,43,0,One year,High,3,New & Unstable
9158-VCTQB,4657.599999999999,113.59999999999998,41,1,Month-to-month,High,3,New & Unstable
9163-GHAYE,732.75,48.85,15,0,Month-to-month,Medium,0,Champions
9167-APMXZ,1851.3000000000002,84.15,22,0,Month-to-month,High,1,At-Risk Loyalists
9168-INPSZ,4582.6,104.15,44,0,Month-to-month,High,3,New & Unstable
9169-BSVIN,897.0,74.75,12,0,Month-to-month,High,1,At-Risk Loyalists
9170-ARBTB,1019.2,19.6,52,0,One year,Low,2,Price-Sensitive
9170-CCKOU,1533.4,90.2,17,1,Month-to-month,High,1,At-Risk Loyalists
9170-GYZJC,3275.9,79.9,41,1,Month-to-month,High,3,New & Unstable
9172-ANCRX,987.0,98.7,10,1,Month-to-month,High,1,At-Risk Loyalists
9172-JITSM,2360.7999999999997,90.79999999999998,26,1,Month-to-month,High,1,At-Risk Loyalists
9173-IVZVP,1107.6999999999998,20.899999999999995,53,0,Two year,Low,2,Price-Sensitive
9174-FKWZE,19.45,19.45,1,1,Month-to-month,Low,0,Champions
9174-IHETN,3517.4999999999995,70.35,50,0,Two year,High,3,New & Unstable
9178-JHUVJ,578.4000000000001,24.100000000000005,24,0,Two year,Low,0,Champions
9184-GALIL,777.1,20.45,38,0,Month-to-month,Low,2,Price-Sensitive
9185-TQCVP,1192.1000000000001,85.15,14,1,Month-to-month,High,1,At-Risk Loyalists
9189-JWSHV,2245.2,93.55,24,1,Month-to-month,High,1,At-Risk Loyalists
9190-MFJLN,1822.1000000000001,95.9,19,1,Month-to-month,High,1,At-Risk Loyalists
9191-MYQKX,526.0500000000001,75.15,7,1,Month-to-month,High,1,At-Risk Loyalists
9194-GFVOI,3542.7,84.35,42,0,Two year,High,3,New & Unstable
9199-PWQVC,5021.1,79.7,63,0,One year,High,3,New & Unstable
9200-NLNPD,3026.7999999999997,54.05,56,0,One year,Medium,2,Price-Sensitive
9206-GVPEQ,707.85,54.45,13,1,Month-to-month,Medium,0,Champions
9207-ZPANB,2495.65,67.45,37,0,One year,Medium,1,At-Risk Loyalists
9208-OLGAQ,1529.1000000000001,84.95,18,0,Month-to-month,High,1,At-Risk Loyalists
9209-NWPGU,2877.6000000000004,65.4,44,0,One year,Medium,2,Price-Sensitive
9210-IAHGH,495.25,70.75,7,1,Month-to-month,High,1,At-Risk Loyalists
9214-EKVXR,44.0,44.0,1,0,Month-to-month,Medium,0,Champions
9220-CXRSC,4236.599999999999,61.39999999999999,69,0,Two year,Medium,3,New & Unstable
9220-ZNKJI,4884.0,88.8,55,0,Two year,High,3,New & Unstable
9221-OTIVJ,1467.8999999999999,104.85,14,1,Month-to-month,High,1,At-Risk Loyalists
9223-UCPVT,94.4,94.4,1,1,Month-to-month,High,1,At-Risk Loyalists
9224-VTYID,4253.5,90.5,47,0,Two year,High,3,New & Unstable
9225-BZLNZ,6138.0,85.25,72,0,Two year,High,3,New & Unstable
9227-LUNBG,24.6,24.6,1,1,Month-to-month,Low,0,Champions
9227-UAQFT,316.0,19.75,16,0,Two year,Low,0,Champions
9227-YBAXE,5362.5,82.5,65,0,Two year,High,3,New & Unstable
9229-RQABD,427.5,23.75,18,0,One year,Low,0,Champions
9231-ZJYAM,315.4,78.85,4,1,Month-to-month,High,1,At-Risk Loyalists
9233-PSYHO,4506.75,100.15,45,0,One year,High,3,New & Unstable
9236-NDUCW,737.1,35.1,21,0,Two year,Low,0,Champions
9237-HQITU,141.4,70.7,2,1,Month-to-month,High,1,At-Risk Loyalists
9239-GZHZE,8182.8,113.65,72,0,Two year,High,3,New & Unstable
9239-ZBZZV,287.70000000000005,47.95000000000001,6,1,Month-to-month,Medium,0,Champions
9242-TKFSV,4687.2,65.1,72,0,Two year,Medium,3,New & Unstable
9244-ZVAPM,45.6,45.6,1,0,Month-to-month,Medium,0,Champions
9248-OJYKK,76.45,76.45,1,1,Month-to-month,High,1,At-Risk Loyalists
9249-FXSCK,5785.0,111.25,52,1,One year,High,3,New & Unstable
9250-WYPLL,377.75,75.55,5,1,Month-to-month,High,1,At-Risk Loyalists
9251-AWQGT,960.0,20.0,48,0,Two year,Low,2,Price-Sensitive
9251-WNSOD,5031.7,75.1,67,0,One year,High,3,New & Unstable
9253-QXKBE,2739.05,94.45,29,1,Month-to-month,High,1,At-Risk Loyalists
9253-VIFJQ,4358.25,67.05,65,0,One year,Medium,3,New & Unstable
9254-RBFON,1676.1999999999998,98.6,17,1,One year,High,1,At-Risk Loyalists
9256-JTBNZ,223.3,20.3,11,0,Month-to-month,Low,0,Champions
9257-AZMTZ,1045.2,20.1,52,0,Two year,Low,2,Price-Sensitive
9258-CNWAC,8069.150000000001,113.65,71,0,Two year,High,3,New & Unstable
9259-PACGQ,2130.1,62.65,34,1,Month-to-month,Medium,1,At-Risk Loyalists
9261-WDCAF,163.95,54.65,3,0,Month-to-month,Medium,0,Champions
9269-CQOOL,164.10000000000002,54.70000000000001,3,1,Month-to-month,Medium,0,Champions
9272-LSVYH,701.5,70.15,10,0,Month-to-month,High,1,At-Risk Loyalists
9274-CNFMO,299.8,74.95,4,1,Month-to-month,High,1,At-Risk Loyalists
9274-UARKJ,1248.0,83.2,15,0,Month-to-month,High,1,At-Risk Loyalists
9277-JOOMO,73.80000000000001,24.600000000000005,3,0,Month-to-month,Low,0,Champions
9278-VZKCD,5673.2,109.1,52,0,Month-to-month,High,3,New & Unstable
9279-CJEOJ,2003.4,95.4,21,0,Month-to-month,High,1,At-Risk Loyalists
9281-CEDRU,4358.799999999999,64.1,68,0,Two year,Medium,3,New & Unstable
9281-OFDMF,3537.3,90.7,39,0,Month-to-month,High,3,New & Unstable
9281-PKKZE,2021.7,43.95,46,0,Month-to-month,Medium,2,Price-Sensitive
9282-IZGQK,85.0,85.0,1,1,Month-to-month,High,1,At-Risk Loyalists
9283-LZQOH,967.2,74.4,13,1,Month-to-month,High,1,At-Risk Loyalists
9286-BHDQG,3258.0,45.25,72,0,Two year,Medium,2,Price-Sensitive
9286-DOJGF,2848.1,74.95,38,1,Month-to-month,High,1,At-Risk Loyalists
9289-LBQVU,4489.6,70.15,64,0,One year,High,3,New & Unstable
9290-SHCMB,1259.05,96.85,13,0,Month-to-month,High,1,At-Risk Loyalists
9294-TDIPC,101.0,20.2,5,0,Month-to-month,Low,0,Champions
9297-EONCV,6577.2,91.35,72,0,Two year,High,3,New & Unstable
9297-FVVDH,4816.5,84.5,57,0,Two year,High,3,New & Unstable
9298-WGMRW,8316.0,115.5,72,0,Two year,High,3,New & Unstable
9300-AGZNL,94.0,94.0,1,1,Month-to-month,High,1,At-Risk Loyalists
9300-RENDD,79.95,79.95,1,1,Month-to-month,High,1,At-Risk Loyalists
9305-CDSKC,797.2,99.65,8,1,Month-to-month,High,1,At-Risk Loyalists
9306-CPCBC,222.75,74.25,3,1,Month-to-month,High,1,At-Risk Loyalists
9308-ANMVE,2599.1,55.3,47,0,Month-to-month,Medium,2,Price-Sensitive
9309-BZGNT,2056.2000000000003,29.800000000000004,69,0,One year,Low,2,Price-Sensitive
9313-CDOGY,744.8000000000001,19.6,38,0,Month-to-month,Low,2,Price-Sensitive
9313-QOLTZ,543.4,20.9,26,0,Month-to-month,Low,0,Champions
9314-IJWSQ,1187.2,84.8,14,0,Month-to-month,High,1,At-Risk Loyalists
9314-QDMDW,673.75,61.25,11,0,One year,Medium,1,At-Risk Loyalists
9317-WZPGV,159.5,79.75,2,1,Month-to-month,High,1,At-Risk Loyalists
9318-NKNFC,18.85,18.85,1,1,Month-to-month,Low,0,Champions
9323-HGFWY,2751.3,101.9,27,0,One year,High,1,At-Risk Loyalists
9327-QSDED,348.4,43.55,8,0,Month-to-month,Medium,0,Champions
9330-DHBFL,1523.75,66.25,23,0,One year,Medium,1,At-Risk Loyalists
9330-IJWIO,1304.55,100.35,13,1,Month-to-month,High,1,At-Risk Loyalists
9330-VOFSZ,6648.0,110.8,60,0,Two year,High,3,New & Unstable
9332-GYWLO,329.1,54.85,6,0,Month-to-month,Medium,0,Champions
9334-GWGOW,523.9499999999999,74.85,7,0,Month-to-month,High,1,At-Risk Loyalists
9337-SRRNI,1669.8,25.3,66,0,Two year,Low,2,Price-Sensitive
9339-FIIJL,6188.400000000001,85.95,72,0,Two year,High,3,New & Unstable
9342-VNIMQ,1803.45,54.65,33,0,Month-to-month,Medium,2,Price-Sensitive
9347-AERRL,443.90000000000003,19.3,23,0,One year,Low,0,Champions
9348-ROUAI,5327.7,90.3,59,0,Two year,High,3,New & Unstable
9348-YVOMK,179.2,44.8,4,0,Month-to-month,Medium,0,Champions
9350-VLHMB,5999.849999999999,89.55,67,0,Month-to-month,High,3,New & Unstable
9350-ZXYJC,101.2,25.3,4,0,Two year,Low,0,Champions
9351-HXDMR,7984.8,110.9,72,0,Two year,High,3,New & Unstable
9351-LZYGF,2788.8,66.4,42,0,Month-to-month,Medium,2,Price-Sensitive
9355-NPPFS,2048.7999999999997,78.79999999999998,26,0,Month-to-month,High,1,At-Risk Loyalists
9356-AXGMP,4206.6,110.7,38,0,One year,High,3,New & Unstable
9357-UJRUN,1400.4,58.35,24,0,One year,Medium,1,At-Risk Loyalists
9359-JANWS,3828.5,58.9,65,0,Two year,Medium,2,Price-Sensitive
9359-UGBTK,4847.45,72.35,67,0,One year,High,3,New & Unstable
9360-AHGNL,4710.65,109.55,43,1,One year,High,3,New & Unstable
9360-OMDZZ,2258.3999999999996,94.09999999999998,24,0,Month-to-month,High,1,At-Risk Loyalists
9361-YNQWJ,1561.6,24.4,64,0,One year,Low,2,Price-Sensitive
9362-MWODR,2564.0,64.1,40,0,Month-to-month,Medium,2,Price-Sensitive
9364-YKUVW,297.0,19.8,15,0,Month-to-month,Low,0,Champions
9365-CSLBQ,1728.8500000000001,24.35,71,0,Two year,Low,2,Price-Sensitive
9365-SRSZE,1904.85,70.55,27,0,Month-to-month,High,1,At-Risk Loyalists
9367-OIUXP,82.8,20.7,4,0,Month-to-month,Low,0,Champions
9367-TCUYN,241.20000000000002,20.1,12,0,Month-to-month,Low,0,Champions
9367-WXLCH,676.0,84.5,8,1,Month-to-month,High,1,At-Risk Loyalists
9369-XFEHK,2659.7999999999997,80.6,33,1,Month-to-month,High,1,At-Risk Loyalists
9371-BITHB,1032.2,19.85,52,0,Two year,Low,2,Price-Sensitive
9372-TXXPS,3591.0,59.85,60,0,Two year,Medium,2,Price-Sensitive
9373-WSLOY,1650.0,50.0,33,0,Month-to-month,Medium,2,Price-Sensitive
9374-YOLBJ,19.25,19.25,1,0,Month-to-month,Low,0,Champions
9375-MHRRS,300.29999999999995,50.04999999999999,6,0,Month-to-month,Medium,0,Champions
9378-FXTIZ,3788.1000000000004,70.15,54,1,One year,High,3,New & Unstable
9381-NDKME,975.5999999999999,40.65,24,1,Month-to-month,Medium,0,Champions
9385-EHGDO,694.75,19.85,35,0,Two year,Low,2,Price-Sensitive
9385-NXKDA,5950.8,82.65,72,0,Two year,High,3,New & Unstable
9386-LDCZR,3897.9500000000003,90.65,43,0,One year,High,3,New & Unstable
9388-ZEYVT,1898.45,44.15,43,0,One year,Medium,2,Price-Sensitive
9389-ACWBI,349.75,69.95,5,0,Month-to-month,Medium,1,At-Risk Loyalists
9391-DXGGG,3922.6000000000004,89.15,44,0,One year,High,3,New & Unstable
9391-EOYLI,965.4000000000001,80.45,12,1,Month-to-month,High,1,At-Risk Loyalists
9391-LMANN,5085.35,95.95,53,0,One year,High,3,New & Unstable
9391-TTOYH,448.5,19.5,23,0,Month-to-month,Low,0,Champions
9391-YZEJW,5828.0,94.0,62,0,One year,High,3,New & Unstable
9392-XBGTD,556.2,20.6,27,0,Two year,Low,0,Champions
9396-ZSFLL,732.75,48.85,15,0,Month-to-month,Medium,0,Champions
9397-TZSHA,1697.4,24.6,69,0,Two year,Low,2,Price-Sensitive
9398-MMQTO,223.35000000000002,74.45,3,0,Month-to-month,High,1,At-Risk Loyalists
9399-APLBT,74.7,74.7,1,1,Month-to-month,High,1,At-Risk Loyalists
9402-CXWPL,6923.0,98.9,70,0,One year,High,3,New & Unstable
9402-ORRAH,1372.5,91.5,15,0,Month-to-month,High,1,At-Risk Loyalists
9402-ROUMJ,6716.75,100.25,67,0,One year,High,3,New & Unstable
9405-GPBBG,7072.0,110.5,64,0,Two year,High,3,New & Unstable
9408-HRXRK,4731.75,105.15,45,0,Month-to-month,High,3,New & Unstable
9408-SSNVZ,280.6,70.15,4,1,Month-to-month,High,1,At-Risk Loyalists
9411-TPQQV,2182.0,54.55,40,0,One year,Medium,2,Price-Sensitive
9412-ARGBX,4584.0,95.5,48,1,Two year,High,3,New & Unstable
9412-GHEEC,4192.0,104.8,40,1,Month-to-month,High,3,New & Unstable
9415-DPEWS,1590.3,88.35,18,1,Month-to-month,High,1,At-Risk Loyalists
9415-TPKRV,446.0,55.75,8,0,Month-to-month,Medium,0,Champions
9415-ZNBSX,6230.0,89.0,70,0,Two year,High,3,New & Unstable
9418-RUKPH,758.1,19.95,38,0,Two year,Low,2,Price-Sensitive
9419-IPPBE,4597.650000000001,90.15,51,0,One year,High,3,New & Unstable
9420-LOJKX,1486.5,99.1,15,1,Month-to-month,High,1,At-Risk Loyalists
9424-CMPOG,176.4,19.6,9,0,Two year,Low,0,Champions
9426-SXNHE,37.5,18.75,2,0,Month-to-month,Low,0,Champions
9430-FRQOC,348.4,87.1,4,1,Month-to-month,High,1,At-Risk Loyalists
9430-NKQLY,1807.2,25.1,72,0,Two year,Low,2,Price-Sensitive
9432-RUVSL,4920.0,102.5,48,0,Two year,High,3,New & Unstable
9432-VOFYX,1203.6,70.8,17,0,Month-to-month,High,1,At-Risk Loyalists
9435-JMLSX,6113.099999999999,86.1,71,0,Two year,High,3,New & Unstable
9436-ZBZCT,1259.3,89.95,14,1,Month-to-month,High,1,At-Risk Loyalists
9441-QHEVC,19.1,19.1,1,0,Month-to-month,Low,0,Champions
9442-JTWDL,220.55,20.05,11,0,One year,Low,0,Champions
9443-JUBUO,4698.0,65.25,72,0,Two year,Medium,3,New & Unstable
9444-JTXHZ,76.2,76.2,1,1,Month-to-month,High,1,At-Risk Loyalists
9445-SZLCH,3504.6,97.35,36,1,Month-to-month,High,3,New & Unstable
9445-ZUEQE,2300.4,85.2,27,0,Month-to-month,High,1,At-Risk Loyalists
9447-YPTBX,992.5000000000001,19.85,50,0,One year,Low,2,Price-Sensitive
9448-REEVD,44.7,44.7,1,1,Month-to-month,Medium,0,Champions
9450-TRJUU,2910.25,83.15,35,0,Month-to-month,High,1,At-Risk Loyalists
9451-LPGOO,607.6,86.8,7,1,Month-to-month,High,1,At-Risk Loyalists
9451-WLYRI,1009.6500000000001,19.05,53,0,One year,Low,2,Price-Sensitive
9453-PATOS,6127.2,85.1,72,0,Two year,High,3,New & Unstable
9462-MJUAW,201.6,50.4,4,1,Month-to-month,Medium,0,Champions
9465-RWMXL,2524.8,78.9,32,1,Month-to-month,High,1,At-Risk Loyalists
9467-ROOLM,476.25,19.05,25,0,Month-to-month,Low,0,Champions
9469-WEJBT,3342.95,90.35,37,0,Month-to-month,High,1,At-Risk Loyalists
9470-RTWDV,2132.0,82.0,26,0,One year,High,1,At-Risk Loyalists
9470-XCCEM,3137.75,89.65,35,0,Month-to-month,High,1,At-Risk Loyalists
9470-YFUYI,5041.0,71.0,71,0,One year,High,3,New & Unstable
9473-CBZOP,1652.0,59.0,28,0,One year,Medium,1,At-Risk Loyalists
9474-PHLYD,891.75,59.45,15,1,Month-to-month,Medium,1,At-Risk Loyalists
9475-NNDGC,8033.650000000001,113.15,71,0,One year,High,3,New & Unstable
9477-LGWQI,5610.5,80.15,70,0,Two year,High,3,New & Unstable
9479-HYNYL,5729.7,80.7,71,0,Two year,High,3,New & Unstable
9480-BQJEI,5722.599999999999,92.3,62,0,One year,High,3,New & Unstable
9481-IEBZY,8128.8,112.9,72,0,Month-to-month,High,3,New & Unstable
9481-SFCQY,837.1999999999999,59.8,14,0,Month-to-month,Medium,1,At-Risk Loyalists
9481-WHGWY,5274.5,75.35,70,0,Two year,High,3,New & Unstable
9483-GCPWE,180.9,20.1,9,0,One year,Low,0,Champions
9488-FVZCC,5724.0,79.5,72,0,Two year,High,3,New & Unstable
9488-FYQAU,6882.75,109.25,63,0,Two year,High,3,New & Unstable
9488-HGMJH,71.15,71.15,1,1,Month-to-month,High,1,At-Risk Loyalists
9489-DEDVP,4844.0,69.2,70,0,Two year,Medium,3,New & Unstable
9489-JMTTN,6462.0,89.75,72,0,Two year,High,3,New & Unstable
9489-UTFKA,487.2,60.9,8,0,Month-to-month,Medium,1,At-Risk Loyalists
9490-DFPMD,3555.3,84.65,42,1,Month-to-month,High,3,New & Unstable
9492-TOKRI,1620.0,90.0,18,1,Month-to-month,High,1,At-Risk Loyalists
9494-BDNNC,6289.8,95.3,66,0,One year,High,3,New & Unstable
9494-MRNYX,750.5,75.05,10,0,Month-to-month,High,1,At-Risk Loyalists
9495-REDIY,1016.25,40.65,25,0,One year,Medium,0,Champions
9495-SKLKD,4317.75,95.95,45,0,Month-to-month,High,3,New & Unstable
